property_type,rooms,parking,bathroom,size,region,monthly_rent(RM),Gymnasium,Lift,Minimart,Sauna,Security,Swimming Pool
Condominium,3.0,2,2,1270.0,Selangor,1200.0,0,0,0,0,0,0
Condominium,3.0,2,2,1120.0,Selangor,1600.0,0,1,0,0,0,0
Apartment,3.0,1,2,800.0,Selangor,750.0,0,0,0,0,0,0
Apartment,3.0,1,2,725.0,Selangor,660.0,0,0,0,0,0,0
Apartment,3.0,2,2,840.0,Selangor,699.0,0,0,0,0,0,0
Condominium,1.0,1,1,484.0,Selangor,1250.0,0,0,0,0,1,0
Condominium,3.0,1,2,1023.0,Selangor,2000.0,0,0,0,0,0,0
Service Residence,2.0,2,1,638.0,Selangor,1600.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1018.0,Selangor,1499.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1000.0,Selangor,1499.0,0,0,0,0,0,0
Condominium,4.0,3,3,2150.0,Selangor,1550.0,0,0,0,0,0,0
Condominium,3.0,2,2,1060.0,Selangor,1499.0,0,0,0,0,1,0
Apartment,2.0,2,2,1063.0,Selangor,850.0,0,0,0,0,0,0
Condominium,1.0,2,2,743.0,Selangor,2750.0,0,0,0,0,0,0
Apartment,3.0,2,2,1000.0,Selangor,1500.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1017.0,Selangor,1300.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1100.0,Selangor,1900.0,0,0,0,0,0,0
Townhouse Condo,3.0,2,2,1160.0,Selangor,2200.0,0,0,0,0,0,0
Flat,2.0,1,1,600.0,Selangor,950.0,0,0,0,0,0,0
Apartment,3.0,2,2,904.0,Selangor,1000.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Selangor,850.0,0,0,0,0,0,0
Apartment,3.0,1,2,830.0,Selangor,1000.0,0,0,0,0,1,0
Condominium,4.0,1,3,1360.0,Selangor,2000.0,0,0,0,0,0,0
Duplex,2.0,1,2,1080.0,Selangor,1800.0,0,0,0,0,0,0
Service Residence,1.0,1,2,791.0,Selangor,1500.0,0,0,0,0,0,0
Condominium,3.0,2,2,850.0,Selangor,1400.0,0,0,0,0,0,0
Condominium,3.0,2,2,1055.0,Selangor,999.0,0,0,0,0,0,0
Service Residence,2.0,1,1,450.0,Selangor,1500.0,0,0,0,1,0,0
Apartment,3.0,2,2,1066.0,Selangor,1500.0,0,0,0,0,0,0
Service Residence,3.0,1,2,985.0,Selangor,2988.0,0,0,0,0,0,0
Apartment,3.0,2,2,960.0,Selangor,1500.0,0,0,0,0,0,0
Service Residence,3.0,2,3,1243.0,Selangor,1400.0,0,0,0,0,0,1
Condominium,3.0,1,2,1000.0,Selangor,1400.0,0,0,0,0,0,0
Condominium,3.0,2,2,1001.0,Selangor,1200.0,0,0,0,0,0,0
Service Residence,2.0,1,2,780.0,Selangor,2000.0,0,0,0,0,0,0
Condominium,3.0,1,2,1207.0,Selangor,1200.0,1,0,0,0,0,0
Service Residence,1.0,1,1,485.0,Selangor,1388.0,0,0,0,0,0,0
Service Residence,1.0,1,1,485.0,Selangor,1799.0,0,0,0,0,0,0
Apartment,3.0,1,2,910.0,Selangor,750.0,0,0,0,0,0,0
Condominium,3.0,1,2,1022.0,Selangor,1250.0,0,0,1,0,0,0
Service Residence,4.0,1,3,1312.0,Selangor,3300.0,0,0,0,0,0,0
Condominium,3.0,1,2,1100.0,Selangor,1850.0,0,0,0,0,0,0
Condominium,3.0,1,2,1089.0,Selangor,1400.0,0,0,0,0,0,1
Service Residence,3.0,2,2,1260.0,Selangor,2500.0,0,0,0,0,0,0
Service Residence,3.0,2,2,860.0,Selangor,850.0,0,0,0,0,0,0
Service Residence,3.0,3,3,1203.0,Selangor,1500.0,0,0,0,0,0,0
Flat,2.0,2,1,800.0,Selangor,800.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1356.0,Selangor,1600.0,0,0,0,0,0,0
Condominium,1.0,1,1,494.0,Selangor,1200.0,0,0,0,1,0,0
Service Residence,4.0,1,2,1062.0,Selangor,1600.0,0,0,0,0,0,0
Condominium,4.0,2,2,1396.0,Selangor,1600.0,0,0,0,0,1,0
Apartment,3.0,1,1,650.0,Selangor,850.0,0,0,0,0,0,0
Service Residence,2.0,2,2,775.0,Selangor,1800.0,0,0,0,0,0,0
Apartment,3.0,1,2,957.0,Selangor,850.0,0,0,0,0,0,0
Condominium,2.0,2,2,650.0,Selangor,2200.0,0,0,0,0,0,0
Condominium,3.0,2,2,870.0,Selangor,1150.0,0,0,0,0,1,0
Apartment,3.0,1,2,1000.0,Selangor,1500.0,0,0,0,0,1,0
Apartment,3.0,1,2,818.0,Selangor,1400.0,0,0,0,0,0,0
Condominium,3.0,2,2,1004.0,Selangor,999.0,1,0,0,0,0,0
Flat,3.0,10,1,750.0,Selangor,650.0,0,0,1,0,0,0
Condominium,3.0,1,2,863.0,Selangor,2000.0,0,0,0,0,0,0
Flat,3.0,1,2,900.0,Selangor,500.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1260.0,Selangor,2500.0,0,0,0,0,0,0
Service Residence,4.0,1,2,1297.0,Selangor,1599.0,0,0,0,1,0,0
Condominium,3.0,1,2,1048.0,Selangor,1299.0,0,0,0,0,0,0
Condominium,3.0,1,2,1048.0,Selangor,1199.0,0,0,0,0,0,1
Condominium,3.0,1,2,1048.0,Selangor,1499.0,0,0,0,0,0,0
Service Residence,3.0,2,2,901.0,Selangor,1300.0,0,0,0,0,0,0
Condominium,3.0,1,2,1048.0,Selangor,1599.0,0,0,0,1,0,0
Service Residence,2.0,1,2,850.0,Selangor,1700.0,0,0,0,0,1,0
Service Residence,2.0,1,2,800.0,Selangor,1900.0,0,0,0,0,0,0
Condominium,3.0,1,2,1048.0,Selangor,950.0,0,0,0,0,0,0
Condominium,2.0,1,2,900.0,Selangor,1700.0,0,0,0,0,0,0
Apartment,3.0,1,2,986.0,Selangor,1400.0,0,1,0,0,0,0
Condominium,3.0,1,2,1050.0,Selangor,1000.0,0,0,0,0,0,0
Service Residence,3.0,2,2,875.0,Selangor,1800.0,0,0,0,0,0,0
Condominium,3.0,1,2,897.0,Selangor,2900.0,0,0,0,0,0,0
Flat,3.0,1,1,700.0,Selangor,800.0,0,0,0,0,0,0
Condominium,1.0,1,1,500.0,Selangor,750.0,0,0,0,0,1,0
Apartment,3.0,1,1,800.0,Selangor,1200.0,0,0,0,0,1,0
Service Residence,3.0,1,2,1000.0,Selangor,1550.0,0,1,0,0,0,0
Flat,3.0,1,2,856.0,Selangor,700.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Selangor,1150.0,0,0,0,0,0,0
Flat,4.0,1,2,650.0,Selangor,300.0,0,0,0,0,0,0
Studio,1.0,1,1,488.0,Selangor,900.0,0,0,0,0,0,0
Condominium,3.0,2,2,884.0,Selangor,1600.0,0,0,0,0,0,0
Apartment,3.0,1,2,889.0,Selangor,1500.0,0,0,0,0,0,0
Service Residence,2.0,1,2,860.0,Selangor,2200.0,0,0,0,0,0,0
Service Residence,1.0,1,1,518.0,Selangor,1250.0,0,0,0,0,0,0
Condominium,3.0,1,2,991.0,Selangor,1900.0,0,0,0,0,1,0
Service Residence,4.0,1,3,1064.0,Selangor,1450.0,0,0,1,0,0,0
Apartment,3.0,1,2,750.0,Selangor,800.0,0,0,0,0,0,0
Condominium,4.0,1,2,1396.0,Selangor,1400.0,0,0,1,0,0,0
Apartment,3.0,1,2,850.0,Selangor,1400.0,0,0,0,0,0,0
Apartment,3.0,1,1,650.0,Selangor,850.0,0,0,0,0,0,0
Apartment,3.0,1,2,1150.0,Selangor,1000.0,0,0,0,0,0,0
Condominium,3.0,1,2,1500.0,Selangor,1400.0,0,0,0,0,0,0
Condominium,3.0,1,2,1010.0,Selangor,1400.0,0,0,0,0,0,0
Condominium,3.0,1,2,991.0,Selangor,1300.0,0,0,0,0,1,0
Service Residence,3.0,2,2,855.0,Selangor,1300.0,0,0,0,0,0,0
Apartment,3.0,1,2,700.0,Selangor,750.0,0,0,0,0,0,0
Apartment,3.0,1,2,1100.0,Selangor,1000.0,0,0,0,0,0,0
Condominium,4.0,1,2,1366.0,Selangor,1200.0,0,0,0,0,0,1
Apartment,3.0,1,2,850.0,Selangor,850.0,0,0,1,0,0,0
Apartment,3.0,2,2,850.0,Selangor,900.0,0,0,0,0,0,0
Condominium,3.0,2,2,1051.0,Selangor,1200.0,0,0,0,0,0,0
Service Residence,2.0,1,2,800.0,Selangor,2000.0,0,0,0,0,0,0
Condominium,3.0,1,2,1200.0,Selangor,1200.0,0,0,0,0,0,0
Apartment,3.0,1,2,750.0,Selangor,600.0,0,0,0,0,0,0
Service Residence,3.0,1,2,1000.0,Selangor,2000.0,0,0,0,0,0,0
Condominium,3.0,1,2,1538.0,Selangor,1000.0,0,0,0,0,0,0
Flat,2.0,1,1,557.0,Selangor,950.0,0,0,0,0,0,0
Studio,1.0,1,1,450.0,Selangor,1300.0,0,0,0,0,0,0
Apartment,3.0,1,2,752.0,Selangor,900.0,0,0,1,0,0,0
Service Residence,2.0,1,2,877.0,Selangor,1500.0,0,0,0,0,0,0
Flat,3.0,1,2,650.0,Selangor,700.0,0,0,0,0,0,0
Condominium,3.0,1,1,890.0,Selangor,1000.0,0,0,0,0,0,0
Service Residence,3.0,1,2,815.0,Selangor,2500.0,0,0,0,0,0,0
Condominium,3.0,1,2,1300.0,Selangor,1300.0,0,0,1,0,0,0
Service Residence,2.0,2,2,850.0,Selangor,1399.0,0,0,0,0,0,0
Condominium,1.0,1,1,450.0,Selangor,1250.0,0,0,0,0,0,0
Condominium,1.0,1,1,450.0,Selangor,950.0,0,0,0,0,0,0
Service Residence,1.0,1,1,100.0,Selangor,1100.0,0,0,0,0,0,0
Condominium,3.0,1,2,1238.0,Selangor,1350.0,0,0,0,0,0,0
Service Residence,3.0,2,2,978.0,Selangor,1550.0,0,0,0,0,0,1
Apartment,3.0,2,2,863.0,Selangor,1000.0,0,0,0,0,0,0
Condominium,3.0,2,2,849.0,Selangor,1850.0,0,0,1,0,0,0
Service Residence,3.0,1,2,1008.0,Selangor,1000.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1005.0,Selangor,1200.0,0,0,0,0,0,1
Service Residence,1.0,1,1,531.0,Selangor,1000.0,0,0,0,0,0,0
Apartment,3.0,2,2,700.0,Selangor,1000.0,0,0,0,0,1,0
Condominium,3.0,1,2,953.0,Selangor,1700.0,0,1,0,0,0,0
Apartment,3.0,1,2,854.0,Selangor,1500.0,0,0,0,0,0,0
Condominium,3.0,2,2,1250.0,Selangor,1750.0,0,0,0,0,0,0
Condominium,3.0,2,2,1119.0,Selangor,1800.0,0,0,0,0,1,0
Condominium,3.0,2,2,1119.0,Selangor,1800.0,0,0,0,0,0,0
Condominium,1.0,2,1,450.0,Selangor,900.0,0,0,0,0,0,0
Condominium,1.0,1,1,450.0,Selangor,850.0,0,0,0,0,0,0
Condominium,1.0,1,2,800.0,Selangor,1100.0,0,0,0,0,0,0
Apartment,3.0,1,2,738.0,Selangor,980.0,0,0,0,0,0,0
Apartment,3.0,1,2,1076.0,Selangor,1300.0,0,0,0,0,0,0
Apartment,3.0,1,1,650.0,Selangor,600.0,0,0,0,0,0,0
Condominium,1.0,1,1,485.0,Selangor,1000.0,0,0,0,0,0,0
Condominium,3.0,2,2,970.0,Selangor,1800.0,0,0,0,0,0,1
Condominium,3.0,2,2,1572.0,Selangor,1600.0,0,0,0,0,1,0
Apartment,3.0,1,2,850.0,Selangor,1200.0,0,0,0,0,0,0
Apartment,3.0,1,2,750.0,Selangor,700.0,0,0,0,0,0,0
Condominium,4.0,4,4,2400.0,Selangor,2750.0,0,0,0,0,0,0
Condominium,1.0,1,1,450.0,Selangor,800.0,0,0,0,0,0,0
Service Residence,2.0,2,1,1100.0,Selangor,1600.0,0,0,0,0,0,0
Duplex,1.0,1,1,669.0,Selangor,1700.0,0,0,0,0,0,0
Condominium,3.0,3,4,2800.0,Selangor,3000.0,0,0,0,0,0,0
Condominium,3.0,1,2,980.0,Selangor,1700.0,0,0,0,0,0,0
Condominium,2.0,1,1,59.0,Selangor,1300.0,1,0,0,0,0,0
Apartment,3.0,1,2,780.0,Selangor,850.0,0,0,0,0,1,0
Condominium,3.0,2,2,849.0,Selangor,2399.0,0,0,0,0,0,0
Condominium,3.0,2,2,1000.0,Selangor,1700.0,0,0,0,0,0,0
Apartment,3.0,1,1,641.0,Selangor,550.0,0,0,0,0,0,0
Apartment,3.0,1,2,1000.0,Selangor,1400.0,0,0,0,0,0,0
Service Residence,3.0,2,2,857.0,Selangor,1100.0,0,1,0,0,0,0
Service Residence,3.0,1,2,1152.0,Selangor,2400.0,0,0,0,0,0,0
Apartment,3.0,1,2,1200.0,Selangor,950.0,0,0,0,0,0,0
Condominium,2.0,1,2,892.0,Selangor,2300.0,0,0,0,0,0,0
Apartment,3.0,1,2,953.0,Selangor,950.0,0,0,0,0,0,0
Service Residence,3.0,1,2,1147.0,Selangor,1350.0,0,0,0,0,0,0
Apartment,3.0,1,3,850.0,Selangor,900.0,0,0,0,0,0,0
Condominium,1.0,1,1,480.0,Selangor,1200.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1114.0,Selangor,1600.0,0,0,0,0,0,1
Apartment,1.0,1,1,450.0,Selangor,999.0,0,0,0,1,0,0
Condominium,1.0,1,1,600.0,Selangor,1200.0,0,0,0,0,0,0
Condominium,3.0,2,2,1200.0,Selangor,1600.0,0,0,0,0,0,0
Condominium,3.0,2,2,1572.0,Selangor,1800.0,0,0,0,0,1,0
Condominium,3.0,1,2,770.0,Selangor,2000.0,0,0,0,0,0,0
Condominium,3.0,2,2,1647.0,Selangor,2000.0,0,0,0,0,0,0
Apartment,3.0,1,2,800.0,Selangor,750.0,0,0,0,0,0,0
Condominium,2.0,1,1,660.0,Selangor,1499.0,0,0,0,0,0,0
Condominium,1.0,1,1,600.0,Selangor,799.0,0,0,0,0,0,0
Service Residence,3.0,1,2,1173.0,Selangor,3000.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Selangor,950.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1100.0,Selangor,2000.0,0,0,1,0,0,0
Duplex,3.0,1,2,990.0,Selangor,1600.0,0,0,0,0,0,0
Service Residence,3.0,1,2,1260.0,Selangor,2500.0,0,0,0,0,0,0
Service Residence,3.0,2,3,1250.0,Selangor,1399.0,0,0,0,0,1,0
Condominium,3.0,1,2,996.0,Selangor,2600.0,0,0,0,0,0,0
Apartment,3.0,1,2,900.0,Selangor,1000.0,0,0,0,0,0,0
Apartment,3.0,1,2,912.0,Selangor,1700.0,0,0,1,0,0,0
Apartment,3.0,1,2,755.0,Selangor,700.0,0,0,0,0,1,0
Condominium,1.0,1,1,449.0,Selangor,1600.0,0,0,0,0,0,0
Condominium,3.0,1,2,1010.0,Selangor,1600.0,0,0,0,0,0,0
Condominium,3.0,1,2,956.0,Selangor,1400.0,0,0,0,0,0,1
Service Residence,2.0,1,2,777.0,Selangor,1700.0,0,0,0,0,1,0
Apartment,3.0,1,2,1076.0,Selangor,1250.0,0,0,0,0,0,0
Apartment,3.0,1,1,650.0,Selangor,750.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1163.0,Selangor,1900.0,0,0,1,0,0,0
Apartment,3.0,1,2,850.0,Selangor,1300.0,0,0,0,0,0,0
Duplex,2.0,1,3,1012.0,Selangor,2000.0,0,0,0,0,0,0
Condominium,3.0,2,2,818.0,Selangor,1200.0,0,1,0,0,0,0
Service Residence,3.0,2,2,1114.0,Selangor,1300.0,0,0,0,0,0,0
Apartment,3.0,1,2,660.0,Selangor,800.0,0,0,0,0,0,0
Condominium,3.0,2,2,818.0,Selangor,1300.0,0,1,0,0,0,0
Condominium,3.0,2,2,818.0,Selangor,1400.0,0,1,0,0,0,0
Condominium,3.0,2,2,818.0,Selangor,1500.0,0,1,0,0,0,0
Condominium,1.0,1,1,450.0,Selangor,1300.0,0,0,0,0,0,0
Apartment,3.0,2,2,950.0,Selangor,1249.0,0,0,0,0,0,0
Condominium,1.0,2,1,560.0,Selangor,1100.0,0,0,0,0,0,0
Service Residence,2.0,1,2,500.0,Selangor,900.0,0,0,0,0,0,0
Apartment,3.0,7,2,1000.0,Selangor,2500.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Selangor,1150.0,0,1,0,0,0,0
Condominium,3.0,2,2,1221.0,Selangor,1400.0,0,0,0,0,0,0
Condominium,3.0,1,2,883.0,Selangor,899.0,0,0,0,0,0,0
Apartment,3.0,2,2,1000.0,Selangor,1200.0,0,0,0,0,0,0
Service Residence,2.0,1,2,855.0,Selangor,1900.0,0,0,0,0,0,0
Service Residence,2.0,1,2,750.0,Selangor,1200.0,0,0,0,0,0,0
Service Residence,3.0,2,2,975.0,Selangor,1700.0,0,0,0,0,0,0
Service Residence,3.0,1,2,950.0,Selangor,1800.0,0,0,0,0,0,0
Service Residence,1.0,1,1,570.0,Selangor,1050.0,0,0,0,0,1,0
Apartment,3.0,2,2,700.0,Selangor,750.0,0,0,0,0,0,0
Service Residence,3.0,1,2,500.0,Selangor,900.0,0,0,0,0,0,0
Condominium,3.0,2,2,1000.0,Selangor,1900.0,0,0,0,0,0,0
Apartment,3.0,1,2,875.0,Selangor,900.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1260.0,Selangor,2500.0,0,0,0,0,0,0
Condominium,3.0,1,2,1070.0,Selangor,1150.0,0,0,1,0,0,0
Apartment,3.0,1,2,850.0,Selangor,1200.0,0,0,0,0,0,0
Condominium,1.0,1,1,463.0,Selangor,850.0,0,0,0,0,0,0
Condominium,3.0,2,3,1569.0,Selangor,2800.0,0,0,0,0,0,1
Apartment,3.0,1,2,811.0,Selangor,1099.0,0,0,0,0,1,0
Service Residence,4.0,2,2,1109.0,Selangor,1700.0,1,0,0,0,0,0
Apartment,3.0,1,2,900.0,Selangor,1400.0,0,0,0,0,0,0
Apartment,1.0,1,1,600.0,Selangor,850.0,0,0,0,0,0,1
Apartment,3.0,1,2,678.0,Selangor,650.0,0,0,0,0,0,0
Condominium,3.0,1,1,700.0,Selangor,650.0,0,0,0,0,0,0
Condominium,2.0,1,1,590.0,Selangor,1200.0,0,0,0,0,0,1
Apartment,3.0,1,2,1000.0,Selangor,1200.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Selangor,1300.0,0,0,0,0,0,0
Condominium,3.0,1,2,1100.0,Selangor,1800.0,0,0,0,0,0,0
Service Residence,3.0,1,2,1010.0,Selangor,2100.0,0,0,0,0,0,0
Apartment,3.0,2,2,850.0,Selangor,1100.0,0,0,0,0,1,0
Apartment,3.0,1,2,700.0,Selangor,500.0,0,0,0,0,1,0
Apartment,3.0,1,2,770.0,Selangor,1200.0,0,0,0,0,0,0
Apartment,3.0,3,2,900.0,Selangor,1400.0,0,1,0,0,0,0
Apartment,3.0,1,2,800.0,Selangor,1100.0,0,0,0,0,0,0
Condominium,2.0,1,2,1001.0,Selangor,3800.0,1,0,0,0,0,0
Studio,1.0,1,1,447.0,Selangor,1500.0,0,0,0,0,0,0
Apartment,3.0,2,2,900.0,Selangor,1200.0,0,0,0,0,0,0
Service Residence,3.0,2,2,815.0,Selangor,2500.0,0,0,0,0,0,0
Service Residence,3.0,1,2,1010.0,Selangor,2100.0,0,0,0,0,0,0
Condominium,1.0,1,1,450.0,Selangor,700.0,0,0,0,0,0,0
Apartment,3.0,2,2,900.0,Selangor,999.0,0,0,0,0,0,0
Condominium,3.0,1,2,1001.0,Selangor,1200.0,1,0,0,0,0,0
Service Residence,3.0,3,2,1001.0,Selangor,3500.0,0,0,0,0,1,0
Service Residence,1.0,1,1,634.0,Selangor,1500.0,0,0,0,0,1,0
Apartment,3.0,1,2,874.0,Selangor,950.0,0,0,0,0,1,0
Condominium,3.0,1,2,1023.0,Selangor,1100.0,0,0,0,0,1,0
Service Residence,3.0,1,2,1000.0,Selangor,1400.0,0,0,0,0,0,0
Service Residence,1.0,1,1,500.0,Selangor,1250.0,0,0,0,0,0,1
Apartment,3.0,1,2,1017.0,Selangor,1000.0,0,0,0,0,0,0
Condominium,3.0,2,2,1373.0,Selangor,1299.0,1,0,0,0,0,0
Service Residence,1.0,1,1,634.0,Selangor,1500.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Selangor,700.0,0,0,0,0,0,0
Service Residence,3.0,1,2,1097.0,Selangor,1050.0,0,0,0,0,0,0
Condominium,3.0,2,2,1023.0,Selangor,1200.0,0,0,0,0,0,0
Service Residence,1.0,1,1,420.0,Selangor,1300.0,0,0,0,0,0,0
Condominium,3.0,2,2,1000.0,Selangor,1000.0,0,0,0,0,0,0
Condominium,3.0,2,2,996.0,Selangor,1399.0,0,0,0,0,0,0
Condominium,4.0,1,4,1302.0,Selangor,1500.0,0,0,0,0,0,0
Condominium,3.0,1,2,900.0,Selangor,1200.0,0,0,0,0,0,0
Service Residence,3.0,1,2,815.0,Selangor,2500.0,0,0,0,0,0,0
Apartment,3.0,1,2,700.0,Selangor,500.0,0,0,0,0,0,0
Apartment,3.0,1,2,860.0,Selangor,900.0,0,1,0,0,0,0
Apartment,3.0,2,2,1000.0,Selangor,1400.0,0,0,0,0,0,0
Flat,2.0,1,1,650.0,Selangor,850.0,0,0,0,0,0,0
Service Residence,1.0,1,1,486.0,Selangor,1200.0,0,0,0,0,0,0
Condominium,3.0,1,2,956.0,Selangor,1350.0,0,0,0,0,0,1
Service Residence,3.0,1,2,1163.0,Selangor,1500.0,0,0,0,0,1,0
Condominium,1.0,1,1,450.0,Selangor,1100.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1040.0,Selangor,1300.0,0,0,0,0,0,0
Condominium,3.0,1,2,860.0,Selangor,900.0,0,0,0,0,0,1
Condominium,3.0,1,2,1058.0,Selangor,1100.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1000.0,Selangor,1400.0,0,0,0,0,1,0
Apartment,3.0,1,1,606.0,Selangor,700.0,0,0,0,0,1,0
Apartment,3.0,2,2,1212.0,Selangor,1000.0,0,0,0,0,0,0
Apartment,3.0,2,2,900.0,Selangor,1200.0,0,0,0,0,0,0
Service Residence,1.0,1,1,455.0,Selangor,1200.0,0,0,0,0,0,0
Condominium,3.0,1,2,1080.0,Selangor,1000.0,0,0,0,0,0,1
Condominium,1.0,1,1,450.0,Selangor,700.0,0,0,0,0,0,0
Condominium,1.0,1,1,450.0,Selangor,700.0,0,0,0,0,0,0
Apartment,3.0,1,2,650.0,Selangor,750.0,0,0,0,0,0,0
Apartment,3.0,1,1,100.0,Selangor,400.0,0,0,0,0,0,0
Service Residence,3.0,2,2,685.0,Selangor,1300.0,1,0,0,0,0,0
Service Residence,3.0,2,2,1260.0,Selangor,2500.0,0,0,0,0,0,0
Apartment,3.0,2,2,1086.0,Selangor,1400.0,0,0,0,0,0,0
Service Residence,2.0,1,2,877.0,Selangor,1500.0,1,0,0,0,0,0
Condominium,3.0,2,2,915.0,Selangor,800.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1000.0,Selangor,1600.0,0,0,0,0,1,0
Apartment,3.0,1,3,1250.0,Selangor,1000.0,0,0,0,0,1,0
Condominium,3.0,2,2,1053.0,Selangor,1400.0,0,0,0,0,0,0
Condominium,3.0,1,2,1055.0,Selangor,1900.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1054.0,Selangor,1800.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1065.0,Selangor,1700.0,0,0,0,0,0,0
Apartment,3.0,1,2,900.0,Selangor,1000.0,0,0,0,0,0,0
Condominium,4.0,2,3,1425.0,Selangor,1100.0,0,0,0,0,0,0
Condominium,3.0,2,2,1266.0,Selangor,1000.0,0,0,0,0,0,0
Condominium,2.0,1,1,600.0,Selangor,1200.0,0,0,0,0,0,0
Apartment,3.0,1,2,900.0,Selangor,950.0,0,0,0,0,1,0
Apartment,3.0,1,2,900.0,Selangor,1100.0,0,0,0,0,1,0
Condominium,1.0,1,1,501.0,Selangor,1500.0,0,0,0,0,0,0
Condominium,2.0,1,1,600.0,Selangor,600.0,0,0,0,0,0,0
Apartment,3.0,1,2,863.0,Selangor,1200.0,0,0,0,0,0,0
Service Residence,1.0,1,1,363.0,Selangor,950.0,0,0,0,0,0,0
Service Residence,2.0,2,2,860.0,Selangor,2400.0,0,0,0,0,0,0
Apartment,3.0,2,2,889.0,Selangor,1600.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1125.0,Selangor,1899.0,1,0,0,0,0,0
Condominium,1.0,1,1,501.0,Selangor,1500.0,0,0,0,0,0,0
Studio,1.0,1,1,363.0,Selangor,999.0,0,0,0,0,0,0
Apartment,3.0,1,2,865.0,Selangor,850.0,0,0,0,0,0,0
Apartment,2.0,1,2,980.0,Selangor,2000.0,0,0,0,0,0,0
Flat,3.0,1,2,800.0,Selangor,550.0,0,0,0,0,0,0
Condominium,3.0,2,2,1023.0,Selangor,700.0,0,0,0,0,0,0
Service Residence,3.0,1,2,450.0,Selangor,1000.0,0,0,0,0,0,0
Apartment,3.0,2,2,850.0,Selangor,850.0,0,0,0,0,1,0
Flat,3.0,1,2,900.0,Selangor,800.0,0,0,0,0,0,0
Apartment,2.0,1,1,650.0,Selangor,500.0,0,0,0,0,0,0
Condominium,1.0,1,1,500.0,Selangor,999.0,0,0,0,0,0,0
Service Residence,2.0,2,2,823.0,Selangor,950.0,0,0,0,0,0,0
Condominium,3.0,1,3,1022.0,Selangor,1400.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1000.0,Selangor,1300.0,0,0,0,0,0,1
Condominium,3.0,1,2,1010.0,Selangor,1700.0,0,0,0,0,0,0
Studio,2.0,1,2,855.0,Selangor,1100.0,0,0,0,0,1,0
Condominium,1.0,1,1,651.0,Selangor,1800.0,0,0,0,0,0,1
Flat,2.0,1,1,600.0,Selangor,800.0,0,0,0,0,0,0
Service Residence,1.0,1,1,239.0,Selangor,800.0,1,0,0,0,0,0
Service Residence,1.0,1,1,450.0,Selangor,1000.0,1,0,0,0,0,0
Condominium,3.0,2,2,1000.0,Selangor,1300.0,0,0,0,0,0,0
Condominium,1.0,1,1,510.0,Selangor,900.0,0,0,0,0,0,0
Apartment,3.0,2,2,700.0,Selangor,800.0,0,0,0,0,0,0
Condominium,3.0,2,2,1063.0,Selangor,1650.0,0,0,0,0,0,0
Condominium,1.0,1,1,600.0,Selangor,1700.0,0,0,0,0,0,0
Condominium,1.0,1,1,450.0,Selangor,1350.0,0,0,0,0,0,0
Condominium,2.0,2,2,1250.0,Selangor,1500.0,0,0,0,0,0,0
Condominium,2.0,1,2,797.0,Selangor,2300.0,1,0,0,0,0,0
Apartment,3.0,1,2,850.0,Selangor,1000.0,0,0,0,0,0,0
Condominium,3.0,2,2,920.0,Selangor,1600.0,0,0,0,0,1,0
Condominium,1.0,1,1,550.0,Selangor,1550.0,0,0,0,0,0,0
Condominium,2.0,2,1,670.0,Selangor,2300.0,0,0,0,0,0,0
Others,3.0,2,2,1255.0,Selangor,950.0,0,0,0,0,0,0
Condominium,3.0,2,2,915.0,Selangor,1650.0,0,0,0,0,1,0
Apartment,3.0,1,2,912.0,Selangor,1700.0,0,0,0,0,0,1
Condominium,3.0,2,2,1080.0,Selangor,2000.0,0,0,0,0,0,0
Flat,3.0,1,2,600.0,Selangor,950.0,0,0,0,0,0,0
Condominium,1.0,1,1,463.0,Selangor,950.0,1,0,0,0,0,0
Condominium,2.0,1,1,603.0,Selangor,2100.0,0,0,0,0,0,0
Condominium,1.0,1,1,300.0,Selangor,1300.0,0,0,0,0,0,0
Condominium,3.0,2,2,2000.0,Selangor,3300.0,0,0,0,0,0,0
Condominium,1.0,1,1,466.0,Selangor,1600.0,0,0,0,0,0,0
