,Unnamed: 0,prop_name,location,property_type,rooms,parking,bathroom,size,furnished,region,monthly_rent(RM),Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court,unknown, Club house, Gymnasium, Jogging Track, Lift, Minimart, Multipurpose hall, Parking, Playground, Sauna, Security, Squash Court, Swimming Pool, Tennis Court, Barbeque area, 11,Air-Cond,Cooking Allowed,Internet,Near KTM/LRT,Washing Machine, Cooking Allowed, Internet, Near KTM/LRT, Washing Machine
14757,14757,South View @ One Ampang Avenue,Selangor - Ampang,Condominium,3.0,1,2,1060 sq.ft.,Fully Furnished,Selangor,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14758,14758,Fairville,Selangor - Subang Jaya,Apartment,3.0,0,2,900 sq.ft.,Partially Furnished,Selangor,1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14759,14759,Rhythm Avenue USJ19,Selangor - Subang Jaya,Apartment,3.0,0,2,969 sq.ft.,Fully Furnished,Selangor,1200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
14760,14760,Selayang Point,Selangor - Selayang,Condominium,3.0,1,2,1011 sq.ft.,Partially Furnished,Selangor,1600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
14761,14761,unknown,Selangor - Kuala Langat,Flat,3.0,0,2,650 sq.ft.,Not Furnished,Selangor,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14762,14762,LBS Skylake Residence,Selangor - Puchong,Service Residence,2.0,2,2,883 sq.ft.,Fully Furnished,Selangor,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14763,14763,Taman Putra Perdana,Selangor - Puchong,Apartment,3.0,1,2,800 sq.ft.,Not Furnished,Selangor,780,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14764,14764,Plaza Indah,Selangor - Kajang,Apartment,3.0,1,2,916 sq.ft.,Partially Furnished,Selangor,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14765,14765,Symphony Residence II @ Semenyih,Selangor - Kajang,Service Residence,3.0,2,2,990 sq.ft.,Fully Furnished,Selangor,1350,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14766,14766,Menara U2,Selangor - Shah Alam,Service Residence,2.0,1,1,527 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14767,14767,Menara U2,Selangor - Shah Alam,Service Residence,2.0,1,1,527 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14768,14768,Apartment Bayu,Selangor - Petaling Jaya,Apartment,3.0,1,2,700 sq.ft.,Partially Furnished,Selangor,850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14769,14769,Pangsapuri Sri Meranti,Selangor - Bandar Sri Damansara,Apartment,3.0,0,2,650 sq.ft.,Partially Furnished,Selangor,750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14770,14770,The Azure Residences,Selangor - Petaling Jaya,Service Residence,2.0,2,1,780 sq.ft.,Fully Furnished,Selangor,2500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
14771,14771,Harmoni Apartment,Selangor - Damansara Damai,Apartment,3.0,1,2,650 sq.ft.,Partially Furnished,Selangor,530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14772,14772,Selayang Point,Selangor - Selayang,Condominium,3.0,1,2,1011 sq.ft.,Fully Furnished,Selangor,1600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
14773,14773,Cyber Heights Villa,Selangor - Cyberjaya,Apartment,4.0,0,2,1291 sq.ft.,Partially Furnished,Selangor,1350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14774,14774,Paragon @ Pan'gaea,Selangor - Cyberjaya,Studio,1.0,2,1,744 sq.ft.,Partially Furnished,Selangor,900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14775,14775,The Place @ Cyberjaya,Selangor - Cyberjaya,Condominium,1.0,0,1,550 sq.ft.,Partially Furnished,Selangor,800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14776,14776,Horizon Suites,Selangor - Dengkil,Service Residence,1.0,0,1,239 sq.ft.,Fully Furnished,Selangor,650,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14777,14777,Simfoni 1,Selangor - Semenyih,Condominium,3.0,2,2,990 sq.ft.,Partially Furnished,Selangor,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14778,14778,Eve Suite,Selangor - Ara Damansara,Service Residence,1.0,0,1,650 sq.ft.,Fully Furnished,Selangor,1750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14779,14779,Pangsapuri Kiambang (Taman Bukit Subang),Selangor - Shah Alam,Apartment,3.0,0,2,800 sq.ft.,Partially Furnished,Selangor,950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14780,14780,Sri Tanjung (USJ 16),Selangor - USJ,Apartment,3.0,0,2,650 sq.ft.,Not Furnished,Selangor,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14781,14781,Kenwingston Square Garden,Selangor - Cyberjaya,Service Residence,1.0,1,1,450 sq.ft.,Fully Furnished,Selangor,1200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14782,14782,Canopy Hills,Selangor - Kajang,Condominium,2.0,1,1,571 sq.ft.,Not Furnished,Selangor,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14783,14783,Third Avenue,Selangor - Cyberjaya,Apartment,2.0,2,2,780 sq.ft.,Fully Furnished,Selangor,1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14784,14784,The Zizz,Selangor - Damansara Damai,Service Residence,3.0,2,2,811 sq.ft.,Fully Furnished,Selangor,1850,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14785,14785,Oasis 1 @ Mutiara Heights,Selangor - Kajang,Condominium,3.0,2,1,1250 sq.ft.,Partially Furnished,Selangor,950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14786,14786,Ivory Residence,Selangor - Kajang,Condominium,3.0,2,2,1288 sq.ft.,Partially Furnished,Selangor,900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14787,14787,Taman Tenaga Apartment,Selangor - Kajang,Apartment,3.0,0,2,800 sq.ft.,Not Furnished,Selangor,800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14788,14788,Galleria Equine Park,Selangor - Seri Kembangan,Service Residence,3.0,0,3,990 sq.ft.,Partially Furnished,Selangor,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14789,14789,Pangsapuri Seri Bintang,Selangor - Shah Alam,Apartment,3.0,1,2,750 sq.ft.,Fully Furnished,Selangor,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14790,14790,Anggerik 2,Selangor - Semenyih,Apartment,3.0,1,2,1152 sq.ft.,Partially Furnished,Selangor,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14791,14791,Anggerik Villa 2 Apartment,Selangor - Kajang,Apartment,3.0,1,2,1050 sq.ft.,Partially Furnished,Selangor,900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14792,14792,Seroja Apartment (Putra Perdana),Selangor - Puchong,Apartment,3.0,1,2,645 sq.ft.,Fully Furnished,Selangor,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14793,14793,B11 Parkland Residence,Selangor - Cheras,Service Residence,2.0,1,2,704 sq.ft.,Partially Furnished,Selangor,1400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14794,14794,Residensi Idaman Abadi Fasa 1&2,Selangor - Kajang,Condominium,3.0,2,2,1022 sq.ft.,Partially Furnished,Selangor,1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14795,14795,Renai Jelutong Residences,Selangor - Bukit Jelutong,Condominium,3.0,2,2,1200 sq.ft.,Partially Furnished,Selangor,2300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14796,14796,Astana Mutiara,Selangor - Sungai Buloh,Condominium,3.0,1,2,850 sq.ft.,Not Furnished,Selangor,900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14797,14797,Le Pavillion,Selangor - Puchong,Service Residence,3.0,2,2,990 sq.ft.,Partially Furnished,Selangor,1700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14798,14798,Flora Damansara,Selangor - Damansara Perdana,Condominium,3.0,0,2,750 sq.ft.,Not Furnished,Selangor,899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14799,14799,Flora Damansara,Selangor - Damansara Perdana,Condominium,3.0,1,2,850 sq.ft.,Partially Furnished,Selangor,380,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14800,14800,Garden Plaza @ Garden Residence,Selangor - Cyberjaya,Service Residence,2.0,0,2,750 sq.ft.,Fully Furnished,Selangor,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14801,14801,The Wharf (Puchong),Selangor - Puchong,Service Residence,2.0,1,2,850 sq.ft.,Partially Furnished,Selangor,1100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14802,14802,D'Cassia Apartment,Selangor - Semenyih,Apartment,3.0,0,2,850 sq.ft.,Not Furnished,Selangor,800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14803,14803,Kelana Mahkota,Selangor - Petaling Jaya,Condominium,3.0,1,2,1260 sq.ft.,Fully Furnished,Selangor,2500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14804,14804,PJ Midtown,Selangor - Petaling Jaya,Service Residence,2.0,2,2,915 sq.ft.,Fully Furnished,Selangor,2700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14805,14805,Daisy Apartment Taman Kinrara Seksyen 2,Selangor - Puchong,Apartment,2.0,1,2,800 sq.ft.,Partially Furnished,Selangor,950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14806,14806,Kelana D'Putera,Selangor - Petaling Jaya,Condominium,3.0,1,2,1200 sq.ft.,Fully Furnished,Selangor,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
14807,14807,Pandan Lake View,Selangor - Cheras,Flat,3.0,0,2,660 sq.ft.,Not Furnished,Selangor,800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14808,14808,unknown,Selangor - Bandar Sunway,Condominium,5.0,2,2,1300 sq.ft.,Fully Furnished,Selangor,400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
14809,14809,LBS Skylake Residence,Selangor - Puchong,Service Residence,2.0,2,2,883 sq.ft.,Not Furnished,Selangor,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14810,14810,The Wharf (Puchong),Selangor - Puchong,Service Residence,2.0,0,2,818 sq.ft.,Not Furnished,Selangor,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14811,14811,De Centrum Residences,Selangor - Kajang,Service Residence,3.0,1,2,1022 sq.ft.,Fully Furnished,Selangor,1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14812,14812,LBS Skylake Residence,Selangor - Puchong,Service Residence,3.0,2,2,1050 sq.ft.,Not Furnished,Selangor,1300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14813,14813,Tamarind Suites @ Cyberjaya,Selangor - Cyberjaya,Studio,1.0,1,1,500 sq.ft.,Fully Furnished,Selangor,1300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14814,14814,unknown,Selangor - Petaling Jaya,Duplex,4.0,2,3,2400 sq.ft.,Fully Furnished,Selangor,4000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
14815,14815,Desa Impiana,Selangor - Puchong,Apartment,3.0,1,2,1068 sq.ft.,Fully Furnished,Selangor,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
14816,14816,Anggerik Residensi,Selangor - Semenyih,Apartment,3.0,0,2,1007 sq.ft.,Partially Furnished,Selangor,1030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14817,14817,Sri Puteri Apartment,Selangor - Ampang,Apartment,3.0,1,2,850 sq.ft.,Partially Furnished,Selangor,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14818,14818,Vertex Tower @ CyberSquare,Selangor - Cyberjaya,Service Residence,2.0,2,2,500 sq.ft.,Not Furnished,Selangor,1299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14819,14819,Taman Subang Perdana Flat,Selangor - Shah Alam,Flat,3.0,0,2,850 sq.ft.,Not Furnished,Selangor,750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14820,14820,Landmark Residence,Selangor - Kajang,Service Residence,3.0,0,2,1163 sq.ft.,Fully Furnished,Selangor,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
14821,14821,The Wharf Residence,Selangor - Puchong,Service Residence,2.0,1,2,878 sq.ft.,Partially Furnished,Selangor,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14822,14822,Kenwingston Square Garden,Selangor - Cyberjaya,Service Residence,1.0,1,1,500 sq.ft.,Fully Furnished,Selangor,1199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14823,14823,Karisma @ Eco Majestic,Selangor - Semenyih,Apartment,3.0,0,2,800 sq.ft.,Not Furnished,Selangor,770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14824,14824,Maisson Ara Damansara,Selangor - Ara Damansara,Service Residence,1.0,1,1,500 sq.ft.,Partially Furnished,Selangor,1350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14825,14825,Juta Mines,Selangor - Seri Kembangan,Condominium,3.0,1,2,901 sq.ft.,Partially Furnished,Selangor,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14826,14826,Sunway SuriaMas Condominium,Selangor - Subang Jaya,Apartment,3.0,1,2,1410 sq.ft.,Fully Furnished,Selangor,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14827,14827,GAIA Residences,Selangor - Rawang,Apartment,2.0,2,1,640 sq.ft.,Partially Furnished,Selangor,1400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14828,14828,"Empire City, Colonial Loft",Selangor - Petaling Jaya,Duplex,1.0,2,2,950 sq.ft.,Fully Furnished,Selangor,1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14829,14829,Lakefront Homes @ Cyberjaya,Selangor - Cyberjaya,Condominium,3.0,2,2,1010 sq.ft.,Not Furnished,Selangor,1300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14830,14830,DK Impian,Selangor - Shah Alam,Studio,1.0,0,1,600 sq.ft.,Fully Furnished,Selangor,950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14831,14831,The Zizz,Selangor - Damansara Damai,Service Residence,3.0,2,2,749 sq.ft.,Fully Furnished,Selangor,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14832,14832,The Olive,Selangor - Sepang,Condominium,3.0,2,2,818 sq.ft.,Partially Furnished,Selangor,1300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14833,14833,Bell Suites,Selangor - Sepang,Condominium,1.0,1,1,450 sq.ft.,Not Furnished,Selangor,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14834,14834,The Olive,Selangor - Sepang,Condominium,3.0,2,2,818 sq.ft.,Fully Furnished,Selangor,1400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14835,14835,Kenwingston Square Garden,Selangor - Cyberjaya,Service Residence,1.0,1,1,500 sq.ft.,Fully Furnished,Selangor,1199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14836,14836,Ridzuan Condominium,Selangor - Bandar Sunway,Condominium,3.0,1,2,1192 sq.ft.,Not Furnished,Selangor,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14837,14837,The Olive,Selangor - Sepang,Condominium,3.0,2,2,818 sq.ft.,Fully Furnished,Selangor,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14838,14838,The Olive,Selangor - Sepang,Condominium,3.0,2,2,818 sq.ft.,Fully Furnished,Selangor,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14839,14839,Canopy Hills,Selangor - Kajang,Condominium,2.0,1,1,571 sq.ft.,Not Furnished,Selangor,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14840,14840,Vertex Tower @ CyberSquare,Selangor - Cyberjaya,Service Residence,1.0,1,1,500 sq.ft.,Fully Furnished,Selangor,1099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14841,14841,Bangi Idaman Apartment,Selangor - Bangi,Apartment,1.0,0,1,550 sq.ft.,Fully Furnished,Selangor,950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14842,14842,Ken Rimba,Selangor - Shah Alam,Apartment,3.0,0,2,750 sq.ft.,Partially Furnished,Selangor,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14843,14843,B11 Parkland Residence,Selangor - Cheras,Service Residence,1.0,1,1,551 sq.ft.,Fully Furnished,Selangor,1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14844,14844,Hyve,Selangor - Cyberjaya,Condominium,1.0,1,1,500 sq.ft.,Fully Furnished,Selangor,1050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14845,14845,Pangsapuri Vista Perdana (Semenyih),Selangor - Kajang,Apartment,2.0,1,1,520 sq.ft.,Partially Furnished,Selangor,450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14846,14846,Idaman Residensi Selangorku,Selangor - Cyberjaya,Apartment,3.0,2,2,1000 sq.ft.,Partially Furnished,Selangor,1299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14847,14847,The Square SOHO @ One City USJ 25,Selangor - Subang Jaya,Service Residence,2.0,1,2,742 sq.ft.,Fully Furnished,Selangor,1800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14848,14848,Pangsapuri Setia Impian,Selangor - Kajang,Apartment,3.0,2,2,1305 sq.ft.,Partially Furnished,Selangor,1150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14849,14849,Sri Cassia,Selangor - Puchong,Apartment,3.0,0,2,850 sq.ft.,Partially Furnished,Selangor,1250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14850,14850,Desa Mentari,Selangor - Petaling Jaya,Apartment,4.0,0,2,670 sq.ft.,Fully Furnished,Selangor,900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14851,14851,Residensi Zamrud,Selangor - Kajang,Condominium,3.0,2,2,1023 sq.ft.,Partially Furnished,Selangor,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14852,14852,The Arc @ Cyberjaya,Selangor - Cyberjaya,Service Residence,3.0,1,2,1000 sq.ft.,Fully Furnished,Selangor,1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
